review,category,score,vui chơi,lưu trú,nhà hàng,ăn uống,vận chuyển,mua sắm
"Đi Đà Lạt nên xe đoàn du lịch mình dừng chân ở đây để mua vài món đặc sản. Nhưng mà giá ở đây mình thấy khá là đắt. Một hũ kẹo mềm dạng kẹo bông gòn có tí xíu mà 35k, bình thường mình thấy có 15k thôi. Ở đây hay có khuyến mãi mua 3 tặng 1 hay mua 5 tặng 1 gì đấy. Hôm đoàn mình đi đông người quá trời luôn. Trước cổng còn có bán bánh tráng nướng 20k 1 cái với có bán mấy xiên nướng nữa",shop,8.0,0,0,0,5,0,4
"Nhà hàng hải sản giá khá cao, nhưng hải sản tươi và ngon lắm. Mình thích cách làm việc chuyên nghiệp và nhanh nhẹn của nhân viên. Phục vụ luôn ần cần và niềm nở. Không bao giờ để khách đợi lâu, hơn nữa tư vấn món khá rất nhiệt tình. Nhà hàng SeafOds có nhiều món hải sản rất lạ, có nhiều món như Tôm, Cua, Cá, Mực, Ghẹ, Ốc, Sò, Bào Ngư, Hải Sâm, Cầu Gai.",wedding,8.2,0,0,0,5,0,0
"Bánh ngon, không ngọt gắt, sầu riêng nhiều",foods,10.0,0,0,0,5,0,0
"Quán gà rán không khác gì KFC đây ạ. Gà rán được so sánh với KFC thì không cần phải nói nhiều về gà rồi ạ. Gà giòn từ ngoài da đến trong thịt luôn ạ. Chấm với tương ngon cực luôn ạ. Ngoài ra ở đây còn có các món ăn vặt ăn kèm như xiên nướng, khoai lang lắc, khoai lang chiên, các loại xiên, cá viên chiên,... ngoài ra còn có bánh cá nhân đầy ụ ngon cực luôn ạ. Ở đây cũng có nhiều loại trà sữa, đồ uống các loại. Giá cả từ 15k 35k, có nhiều combo rẻ mà ăn no cực luôn ạ",foods,9.0,0,0,0,5,0,0
Đây là nhà hàng tiệc cưới. Chuyên tổ chức các đám cưới và thôi nôi hoặc đặt tiệc. Về bị trí thì ở khu Nguyễn Văn Quá nên bình thường. Nơi này hàng năm là nơi tổ chức bế giảng của các trường mầm mon. Giá cả thì nơi này rẻ. Giá đặt bàn khoảng tầm 1tr2 bàn. Nói chung theo mình là giá rẻ Chất lượng đồ ăn chỉ mức trung bình. Theo mình là 5 đ Không gian thì ở đây có 2 sảnh. Sức chứa khoảng 30 40 bàn. Nói chung cách bài trí bình dân. Mức trung bình. Tóm lại điểm nổi bật nhất nơi này là giá rẻ. Phục vụ mức bình dân.,wedding,5.8,0,0,5,5,0,0
"Là dân nghiền cá nên cứ chỗ nào có cá là lại tìm đến. Đây cũng là một trong những quán bún cá mình khá thích. Thịt cá chắc, rán lên ăn khá mềm, bún cũng nhiều, rau cải và dọc mùng nhúng tái khá hợp. Bún cá ngon chuẩn vị là phải có thị là mới thơm. quán cũng khá nhỏ và chật, cô chủ quán cũng dễ tính. Gía một bát là 30k, không quá mắc lắm.",foods,6.8,0,0,0,5,0,0
"Xứng đáng là khách sạn 5star đẳng cấp. Phòng ở không chê vào đâu được. Thái độ phục vụ nhiệt tình. Bể bơi vừa phải. Không gian yên tĩnh riêng tư. Đồ ăn của nhà hàng có đủ Âu Á, hợp khẩu vị. Manager rất quan tâm tới khách hàng.",travel,9.6,0,5,0,5,0,0
"Big C này nằm cùng toà vơi CGV nên thỉnh thoảng đi xem phim cũng tiện đảo qua chút. Không gian ở đây nhỏ hơn Big C Thăng Long khu ẩm thực cũng không được to như bên đó, nên nhiều món bị hạn chế, còn hầu như mấy gian hàng thực phẩm, hoá mỹ phẩm thì đều có đủ cả, một điểm thích big C nữa là có nhiều loại thực phẩm ví dụ như các loại mì đa dạng hơn, nhiều loại mua ngoài không có. Dịch vụ thì khá thân thiện.",shop,7.0,0,0,0,0,0,4
"Phòng homestay khá ổn, giá cả pải chăng, đẹp view thoáng mát",travel,8.6,0,5,0,0,0,0
Có giao hàng không quán nhỉ,foods,5.0,0,0,0,0,0,0
"QUÁ TỆ NHÂN VIÊN PHỤC VỤ RẤT TỆ CÔ GIÀ GIÀ PHỤC VỤ GIÁ CẢ VÀ THUẾ PHÍ QUÁ CAO HÓA ĐƠN THANH TOÁN GHI KHÔNG CHÍNH XÁC KHÔNG UỐNG TRÀ HÓA ĐƠN CÓ GHI THÊM DÙNG TRÀ CANH HÀNG NGÀY GIÁ CAO 80K KHÔNG HỢP LÝ KHÔNG ĐỀ CẬP GIÁ TRONG MENU GỌI 1 MIẾNG THỊT RAU HẠT SEN NƯỚC80K ĐI 10 NGƯỜI GỌI CANH THUẾ PHÍ 1 TRIỆU LÝ DO TẠI SAO NHÀ HÀNG TRUNG HOA GIÀU NHANH THU TIỀN CÁC MÓN NHỎ NHỎ GIÁ CAO SỐ LƯỢNG NHIỀU HÓA ĐƠN NHIỀU TIỀN GỌI 2 MÓN CHÍNH LÀ CÁ VIẸT QUAY 2 TRIỆU, TUY NHIÊN HÓA ĐƠN CUỐI TÍNH 4,5 TRIỆU DO CÁC MÓN PHỤ VÀ PHÍ QUÁ CAO. CẢNH GIÁC",wedding,3.4,0,0,0,1,0,0
"Bánh canh tép Núi Sập Bán từ 1h chiều đến 8 9h tối. Địa điểm Đối diện nhà thờstar star star T Núi Sập Ngoài ra kế bên chỗ này còn có bán bánh dân gian như bánh bèo, rau câu, bánh da lợn, bánh chuối, nước mía... Giá rất bình dân, có thể kêu thêm hột vịt lộn ăn với bánh canh.",foods,8.0,0,0,0,5,0,0
"Đồ ăn thì không dám nói nhiều nhưng mà htrc dính phốt của nhà hàng này mất 50k gửi xe thì mình vẫn còn ấm ức ra phết đấy. Đi xem bóng đá ở sân Mỹ Đình đối diện Aquaria, lúc mới đến chạy sang bên cung dưới nước hỏi thì gửi xe mất 10k, sướng. Lúc sau đợi bạn đến vào cung dưới nước thì kêu hết chỗ, mang sang bên này thì bảo vệ chém 50k mà vẫn p gửi vì sắp vào trận rồi. Các anh ý còn bắt tự phi xe lên tận trên đỉnh đồi để mới cú chứ, lúc về cũng không ai thèm lấy xe hộ mình. Đúc là thừa nước đục thả câu! Ko bao giờ thèm vào!!!",wedding,5.6,1,0,0,0,1,0
"Trà sáng với bánh giáng sinh! Mình hay cafe sáng ở đây. Cực kỳ ưng với đẳng cấp 5star . Không gian yên tĩnh, tiện họp với khách. Tầng hầm đậu xe rộng và dễ đậu.",travel,9.6,0,0,0,5,0,0
"Đảo tuần châu nằm cách không xa trung tâm thành phố và bãi biển Mua vé trọn gói là vào chơi thả phanh Có xem xiếc này, xem cá héo và nhạc nước cùng mất trò chơi. Còn chơi xèng là mất xiền nha Kem ở đây cũng đắt ghê Xem cá heo rất vui. Xem phim 4d cũng thích Cơ mà cảnh trí còn sơ sài. Được biển ở đây cũng đẹp",wedding,7.0,4,0,0,0,0,0
"Lần đầu tiên thăm Lăng Bác, cản xúc thật bồi hồi, hàng người thăm lăng nối dài cả cây số. Lăng mở cho khách thăm miễn phí vào thứ 3 5 7 CN, bạn đi theo dòng người vào lăng và làm theo hướng dẫn. Đầu tiên, bạn sẽ đi qua cửa kiểm soát, túi xách lớn phải gửi lại, kế tiếp đó bạn sẽ gửi các thiết bị điện tử lớn như ipad, camera ở một quấy khác. Các thứ này sẽ lấy lại sau khi bạn kết thúc chuyến thăm. Khu vực bên ngoài bạn có thể chụp ảnh thoải mái nhưng khi vào lăng bạn phải giữ yên lặng, không được chụp hình.",travel,8.8,5,0,0,0,0,0
"Bánh cuốn nhà làm tráng tại chỗ nóng hổi. Hai anh chị chủ vừa tráng bánh vừa phục vụ nhưng vẫn rất nhanh. Chả ngon, nước chấm vừa miệng, rau sạch. Lần sau sẽ tiếp tục ủng hộ quán.",foods,10.0,0,0,0,5,0,0
Địa điểm sang chảnh.,foods,7.0,0,4,0,0,0,0
Ngon đang trong đợt km tranh thủ đi ăn Sốt tướng đều nhưng gà sốt đậu hơi mặn so với chi nhánh loTe ở HN Nhưng vẫn hơn loTe Phạm Văn Đồng Hà Nội,foods,7.0,0,0,0,5,0,0
"Quán nép mình trong một con hẻm nhỏ, đi cầu thang bộ lên tầng 2 sẽ thấy quán, hình như mở chung với một cửa hàng quần áo. Khu này khách tây hay lui tới nhiều. Có bán nhiều mặt hàng khác như túi, sổ tay, dầu dừa,... mình gọi soda vị trái cây, nói chung dễ uống, không đặc sắc lắm, giá tầm chung cho khu vực trung tâm TP.",foods,6.0,0,0,0,0,0,0
"Nếu mọi người muốn tìm một nhà hàng để ăn uống cùng gia đình hay bạn bè thì chắc chắn không nên bỏ qua Tửu Lầu Nam ĐỊnh. Với không gian vô cùng độc đáo được trang trí theo phong các cổ đại cộng thêm đồ ăn, menu khá hấp dẫn thì chắc chắn đây là một chỗ không nên bỏ qua.",foods,10.0,0,0,5,0,0,0
"Từ dạo Tết Co.op Mart bắt đầu cho ra những loại bánh của chính siêu thị làm, ghi trên nhãn hiệu là Co.op Bakery Bánh Cake Dừa hộp 4 bánh, phủ 1 lớp mứt mỏng gồm 4 vị dâu, dứa, cam, chanh, mỗi bánh 1 vị. Vị dâu chanh khá thơm Sau đó rắc dừa lên, phía dưới là bánh bông lan mềm mịn. Ăn khá ngon. Giá 19.500đ hộp Bánh mì nho hơi khô, lớp bơ vàng không có vị gì cả. May mà có nho bên trong không thì ăn rất ngán. Giá 9.500đ gói",shop,7.0,0,0,0,5,0,5
"Như bọn mình đặt là 1tr7 1 đêm tầm 4 người theo báo giá của homestay. Nhưng khi mình muốn đặt cho 10 người thì bên đó lại tính thành hơn 3tr5 bảo là đông thì số tiền phải tăng. Nhưng công nhận là xinh thật hơi xa trung tâm một chút nhưng xinh. Đầy đủ trang thiết bị, phòng ngủ đẹp nội thất xinh lại còn có không gian rộng, đầy đủ. Có thể mua đồ tự nướng BQ luôn nhé. Có cả quạt sưởi, máy giặt bàn là hơi. Sáng dậy làm li trà ngồi xích đu nhâm nhi hay phải biết",travel,9.0,0,5,0,0,0,0
"Đợt đầu mới mở mình rất thích COkie Cream ở đây, hồi đó tuần nào cũng đều đều lên uống luôn, ngon ngọt vừa độ. Từ khi lên đh không hay về nên ít uống hẳn, hôm m2 mình lên đây, gọi cOkie cream uống và thực sự là không uống nổi ngụm thứ 2, vừa lợ, cream vừa ngấy kinh khủng. Và từ đó hứa hẹn sẽ kbh trở lại",foods,4.2,0,0,0,5,0,0
"Quán có tiếng ở đà thành, hát hay như idol thật nhưng mà giá mắc lắm. Tổ chức sinh nhật trong này thật tuyệt vời. Với lại trong này ấn tượng nhất toalet sạch sẽ lắm ý",entertain,6.8,4,0,0,4,0,0
"Lần 1 mua 2 phần khúc bạch 1 trân châu trắng, pha chế không biết nhìn biL kiểu gì, bỏ được 1 phần khúc bạch. Lần 2 mua 2 phần thạch nhà làm thêm 1 phần củ năng đầy ly rồi nên nhờ nhân viên bỏ ít đá cho em với cuối cùng đá vẫn đầy ly về hút đúng 1 ngụm trà sữa hết rồi. Không cần các bạn ân cần hay gì làm đúng như biL là mừng lắm rồi mà còn không được nữa.",foods,3.4,0,0,0,4,0,0
Đến Nha Trang ngày đầu tiên địa điểm đầu tiến nhóm mình đi chính là khu du lịch này đây. Vị trí quán nằm ngay gần homestay bọn mình thuê nên đi bộ ra cũng rất tiện,travel,8.0,0,0,4,0,0,0
"Đã kêu là vườn sinh thái thì tất nhiên là không khí ở đây hoà hợp với thiên vô cùng rồi. Đầu tiên là sông nước hữu tình nè, có hàng dừa ven sông sai trái đậm chất quê hương, các chòi nhỏ được cất ven sông để khách đến hóng mát và thưởng thức các món ăn đồng quê, có mấy chỗ chụp hình đẹp lắm, nhìn tươi mát và yên lành như ở nông thôn. Các món ăn chỗ này làm vừa rẻ lại vừa hợp khẩu vị người miền Tây, kéo đám bạn vào đây dã ngoại thì còn gì bằng, vừa mát vừa tiện lợi, mà giá cả cũng phải chăng, hay rủ gia đình vào thư giãn dịp cuối tuần cũng ok.",travel,7.2,5,0,0,4,0,0
"Hôm trước có cơ hội được đi thăm quan De trang Farm, là nông trại giáo dục đầu tiên tại Việt Nam. Nơi đây siêu rộng luôn, diện tích hơn 12ha, nằm ngay dứoi chân núi Ba Vì nên có rất nhiều phong cảnh để ngắm nhìn. Đến đây phải nói là không gian rất sạch sẽ, thoáng mát, đường đi vào cũng rất dễ đi. Có đồi chong chóng thơ mộng, có nhà sàn , khu nghỉ ngơi, khu wc đầy đủ, tiện nghi. Đặc biệt ở đây đang nuôi rất nhiều động vật như dê, bò, trâu, lạc đà, đà điểu, ... Nông trại giáo dục nên hướng tới đối tượng chủ yếu là trẻ em và gia đình , các hoạt động ở đây đều nhằm mang đến những trải nghiệm vui vẻ, kiến thức về tự nhiên. Mọi ngừoi còn có thể được cưỡi ngựa , lạc đà, thử vắt sữa dê,... Các bác nhân viên ở đây rất tốt bụng và thân thiện Mình đi 1 lần cũng thấy rất thú vị nhưng Giá vé cũng hơi mắc 120k người",service,7.0,4,0,0,0,0,0
"Đi ăn cưới ở sảnh 2, không gian khá hẹp nhưng tinh tế. Sân khấu đẹp và sang trọng. Mình tới trễ nên ngồi trên lầu bị khuất. Hoàn toàn không thấy sân khấu. Đồ ăn ơr đây nấu khá ngon. Gỏi bò thái nhìn thường thường nhưng chất lượng. Món vịt quay hơi nguội và tanh á mình không ăn nổi qua miếng thứ 2. Món nào ở đây cũng cảm giác nấu kiểu tàu hay sao mà dầu mỡ với sền sệt quá trời làm nghĩ lại vẫn còn dợn nè. Được mỗi món phá lấu thì mình thấy là giải ngán tốt và khá ổn. Món tráng miệng là rau câu nhưng cũng ngon nốt. Phục vụ rất nhiệt tình. Sảnh đẹp.",travel,7.0,0,0,4,4,0,0
"Nhà hàng có view quá đẹp, ăn sáng rất ngon. Căn hộ 2 phòng ngủ bình thường, các căn hộ ở khá xa khu vực lễ tân, nhà hàng nên nơi bất tiện.",travel,7.4,0,5,0,0,0,0
"Hnay lần đầu đi ra đây,thấy mới mở nên cũng tò mò muốn thử vì câc quán mì cay khác đều ở sâu nội thành chứ không gần như quán này. Ấn tượng đầu tiên của em về quán là bác trông xe nhiệt tình chu đáo,nhân viên của quán đông,lễ phép và nhiệt tình với khách Đồ đợi cũng không lâu lắm,nước dùng đậm đà,mới thử cấp 3 n vẫn sụt sùi ăn,vì em thích ăn cay,mỳ ngon,súp lơ,rau,k bị dừ như các quán khác mà vừa chín tới,thích nhất cái nước mì ngon ngọt chua chua 1xíu. Nước ở đây cũng tạm ổn,trà đào hơi nhạt n cũng chấp nhận được .Thích cái thạch puDing ở trà sữa,thơm thơm béo béo Hài nhất là hn có 1chị gọi cấp 3 cay quá không ăn được phải đổi nước mì khác, NẾu được khao,có thể sẽ quay lại.Chúc quán ngày càng đông khách và giữ mãi phong độ.",foods,8.8,0,0,0,5,0,0
"Giống như nhiều nhà hàng hải sản khác, ở Thiên Anh khách chọn hải sản và đặt món ở tầng 1 rồi lên các tầng trên để ăn. Quán không phải sang trọng, nhưng cũng lịch sự, phục vụ khá nhanh. Đồ hải sản tươi, ngon. Bề bề rang muối rất ngon, ăn tì tì D Giá cả cũng same same mấy quán quanh đó, khoảng 350 400k người bữa bao gồm cả đồ uống. Nói chung nếu ở trong Tuần Châu và muốn ra ngoài ăn, thì mình chấm Cua Vàng, Thiên Anh, Ngọc Sương rộng rãi, hải sản ngon, phục vụ được, giá cả hợp lý. Đi 5 10 phút là ra đến nơi bằng ô tô.",foods,8.2,0,0,5,5,0,0
